개업율,폐업율,개인점포_증감율,프랜차이즈_증감율,Index,Under40SalesRate,자치구,RentalRate,Gen
-0.15789473684210525,1.75,0.1593956160885294,-0.07458276567775979,46,-0.014721482985278271,종로구,-0.8704924389298178,1
-0.3684210526315789,2.25,0.1558950254602427,-0.0729448051304744,47,-0.29444758168359464,종로구,-0.31824611032531824,1
-0.2631578947368421,3.75,0.18140052403000612,-0.08487907703834514,48,-0.9064829251758902,종로구,0.4304932735426009,1
0.09090909090909091,0.07142857142857142,-0.13605390384102928,0.03831736669831865,49,0.606671835826317,종로구,-0.3989501312335958,1
-0.2727272727272727,-0.21428571428571427,-0.12516382699868936,0.03525035387501612,50,0.7930154726726518,종로구,-0.31626506024096385,1
-0.5454545454545454,-0.35714285714285715,-0.12147253512948553,0.03421076162407953,51,-0.5489039712664043,종로구,-0.7374701670644391,1
-0.07692307692307693,-0.11764705882352941,-0.10808330673475894,0.027955832451949107,52,0.06660696394427279,종로구,-0.4128113879003559,1
-0.38461538461538464,-0.35294117647058826,-0.0968406593406593,0.025047912844741952,53,6.867890281853355,종로구,-0.1659877800407332,1
-0.6153846153846154,-0.47058823529411764,-0.0930298604349237,0.02406224670502757,54,0.03397849063202755,종로구,-0.22167487684729065,1
0.09090909090909091,0.36363636363636365,-0.11657775143252322,0.030930108041189022,55,2.6041501314741793,종로구,-0.1941544885177453,1
-0.2727272727272727,0.0,-0.10544217687074833,0.027975646147181992,56,-0.6203389305989429,종로구,0.21372854914196568,1
-0.5454545454545454,-0.18181818181818182,-0.1016676712879245,0.026974204070591704,57,0.5120017401027821,종로구,0.12321792260692464,1
-0.3333333333333333,0.0,-0.12320161321596149,0.033350718061889224,58,2.814300897964031,종로구,0.06382978723404255,1
-0.5555555555555556,-0.26666666666666666,-0.11214953271028037,0.030358916158320325,59,10.51942777458988,종로구,0.00937766410912191,1
-0.7222222222222222,-0.4,-0.10840332820694822,0.029344817341498797,60,-0.5689047655579633,종로구,-0.4017857142857143,1
-0.5555555555555556,-0.5384615384615384,0.13821518868807955,-0.02010056282683839,61,-0.022291182534959184,종로구,-0.16071428571428573,1
-0.2222222222222222,0.23076923076923078,0.1908494170667189,-0.0277551312169639,62,0.5928889885933677,종로구,-0.2646850672328379,1
-0.3333333333333333,-0.23076923076923078,0.19322033898305088,-0.028099933155080192,63,7.204173926453338,종로구,-0.4038325053229241,1
-0.6363636363636364,0.0,0.11210122972732135,-0.017264307975633948,64,0.2237008962430761,종로구,0.19515669515669515,1
-0.36363636363636365,1.6666666666666667,0.1635278761887002,-0.02518434118867646,65,0.7697907525606309,종로구,-0.087527352297593,1
-0.45454545454545453,0.6666666666666666,0.16584440227703975,-0.025541101055806953,66,-0.6608864513290875,종로구,-0.5765864332603938,1
-0.42857142857142855,-0.3333333333333333,0.10051684191766176,-0.01588761267810408,67,-0.5232093828919049,종로구,-0.6048492791612058,1
0.0,0.7777777777777778,0.15140779414506794,-0.023931396410100378,68,3.093386245460337,종로구,1.0626151012891345,1
-0.14285714285714285,0.1111111111111111,0.15370018975332062,-0.02429373065015479,69,1.617728020566492,종로구,-0.10238907849829351,1
-0.7142857142857143,-0.5,0.07734806629834268,-0.012891344383057057,70,-0.3846695321035817,종로구,-0.15699658703071673,1
-0.5,0.3333333333333333,0.12716763005780346,-0.021194605009633882,71,-0.8464584936035355,종로구,0.4894894894894895,1
-0.5714285714285714,-0.16666666666666666,0.1294117647058824,-0.02156862745098037,72,11.278512594580105,종로구,-0.2549800796812749,1
0.5,1.8,-0.0602125147579693,0.01470467089546091,73,1.019086485637522,종로구,-0.4375,1
-0.25,0.8,-0.039670711801859306,0.009688098289530631,74,-0.669753178419558,종로구,0.05053598774885146,1
-0.625,0.2,-0.02905933845160371,0.0070966643743124455,75,0.02353508475504894,종로구,-0.4454713493530499,1
-0.07692307692307693,0.4,-0.08181818181818183,0.021248026441988466,76,0.9107030900658697,종로구,0.5487804878048781,1
-0.5384615384615384,-0.1,-0.061748633879781405,0.016036002955307656,77,-0.1134748110200666,종로구,1.9034608378870674,1
-0.7692307692307693,-0.4,-0.05138121546961334,0.013343604082353699,78,5.6482734401214465,종로구,2.02262443438914,1
-0.29411764705882354,0.4,-0.07317073170731703,0.018535960516897133,79,-0.7659088427661285,종로구,0.4617067833698031,1
-0.6470588235294118,-0.1,-0.05291216846594688,0.013403964162492133,80,0.4025868541377866,종로구,1.8562753036437247,1
-0.8235294117647058,-0.4,-0.04244710955396849,0.010752905272233135,81,1.9073996801200366,종로구,0.040498442367601244,1
0.0,0.5555555555555556,-0.11389759665621736,0.03253173241852484,82,-0.413839659620318,종로구,-0.021965317919075144,1
-0.5,0.0,-0.09452923811318382,0.02699969068976183,83,4.592084097086545,종로구,0.08101851851851852,1
-0.75,-0.3333333333333333,-0.08452403632437933,0.024141978526008495,84,0.2972921212101985,종로구,0.18265895953757225,1
0.8333333333333334,-0.25,-0.07905767940979201,0.02406290073087567,85,-0.6300265984326537,종로구,0.30788804071246817,1
-0.3333333333333333,0.0,-0.056595671590518634,0.017226106779845738,86,-0.43685951900364534,종로구,-0.336322869955157,1
-0.6666666666666666,-0.25,-0.04788732394366187,0.014575534355754146,87,-0.12759779474765795,종로구,-0.1887905604719764,1
-0.15384615384615385,0.0,-0.07979407979407979,0.024340039045921403,88,-0.8398305084813273,종로구,-0.5155875299760192,1
-0.6923076923076923,0.3333333333333333,-0.05735003295978905,0.017493804617190516,89,-0.0370901642639904,종로구,-0.886094674556213,1
-0.8461538461538461,0.0,-0.04864864864864863,0.014839572192513325,90,3.6493695097749925,종로구,1.2433774834437086,1
0.1,-0.4,-0.07979407979407979,0.024340039045921403,91,-0.3735129448204166,종로구,0.09014675052410902,1
-0.6,-0.2,-0.05735003295978905,0.017493804617190516,92,0.14401278928593234,종로구,1.6069958847736625,1
-0.8,-0.4,-0.04864864864864863,0.014839572192513325,93,1.1387954856748614,종로구,2.340148698884758,1
0.2222222222222222,-0.14285714285714285,-0.05658838878016958,0.016134805982318052,94,1.0437580043785826,종로구,2.102119460500963,1
-0.5555555555555556,0.14285714285714285,-0.03357834948212492,0.009574051599263975,95,3.954755440794464,종로구,2.9026915113871636,1
-0.7777777777777778,-0.14285714285714285,-0.024657534246575293,0.007030497592295332,96,0.22372974023590628,종로구,-0.47470817120622566,1
-0.45,0.07142857142857142,0.02347107438016526,-0.0057577947159663575,97,0.179433162534085,종로구,0.2291220556745182,1
-0.45,0.0,0.021249999999999894,-0.0052129329800804725,98,2.1161092084511086,종로구,-0.280437756497948,1
-0.45,-0.07142857142857142,0.032,-0.007850063781768226,99,-0.8548801341107658,종로구,3.12448132780083,1
-0.35294117647058826,-0.4,0.011975037949063912,-0.0030265332753371004,100,-0.4837162322905218,종로구,-0.3848684210526316,1
-0.35294117647058826,-0.44,0.009778911564625764,-0.0024714912280701896,101,-0.2590236737479342,종로구,0.591337099811676,1
-0.35294117647058826,-0.48,0.020408163265306138,-0.0051578947368421104,102,2.3420439971258995,종로구,-0.45786516853932585,1
-0.42105263157894735,-0.21052631578947367,0.011975037949063912,-0.0030265332753371004,103,-0.5758763258571251,종로구,-0.5340228633641807,1
-0.42105263157894735,-0.2631578947368421,0.009778911564625764,-0.0024714912280701896,104,2.1115164046935853,종로구,0.43926788685524126,1
-0.42105263157894735,-0.3157894736842105,0.020408163265306138,-0.0051578947368421104,105,-0.2144545989843137,종로구,-0.7282229965156795,1
-0.45,0.15384615384615385,-0.019707565162110603,0.005420946181261623,106,-0.44342958996850795,종로구,-0.07920792079207921,1
-0.45,0.07692307692307693,-0.021834935897435955,0.006006120563227431,107,-0.8868319807167571,종로구,0.27303754266211605,1
-0.45,0.0,-0.011538461538461497,0.003173876554512844,108,-0.7311082410001,종로구,-0.4878472222222222,1
0.3333333333333333,0.16666666666666666,0.0922202547552407,-0.05601788645378128,109,-0.18206860207678,종로구,-0.7191235059760956,1
0.0,0.3333333333333333,0.1037577926575848,-0.06302620029855496,110,-0.12304513035589895,종로구,-0.2309027777777778,1
0.1111111111111111,0.08333333333333333,0.07644397438157344,-0.04643480858243238,111,0.13171813544299543,종로구,-0.9044642857142857,1
0.3333333333333333,2.5,0.0892822299651568,-0.05469437948739807,112,8.855285233709393,종로구,1.0663716814159292,1
0.0,3.0,0.10078873239436621,-0.06174327388308523,113,-0.24850063771599198,종로구,-0.7029192902117917,1
0.1111111111111111,2.25,0.07354838709677416,-0.045055812294640396,114,1.72201256488639,종로구,-0.571919770773639,1
-0.25,0.2727272727272727,0.07805958458255674,-0.04941002461157576,115,0.012866548768196906,종로구,-0.628992628992629,1
-0.4375,0.45454545454545453,0.08944753794082318,-0.056618352182321745,116,-0.44300445138756783,종로구,-0.44293015332197616,1
-0.375,0.18181818181818182,0.06248784418326794,-0.039553450553585535,117,-0.7141596691611387,종로구,-0.7825567502986858,1
-0.42857142857142855,1.8,0.05233894284231588,-0.03579465162188112,118,-0.7228132415714611,종로구,-0.4415041782729805,1
-0.5714285714285714,2.2,0.06345519928079105,-0.043397069724850676,119,1.6546238220063672,종로구,-0.04113110539845758,1
-0.5238095238095238,1.6,0.03713871730343922,-0.0253992032579869,120,-0.4521319730953359,종로구,-0.2879581151832461,1
-0.23076923076923078,0.875,-0.02604166666666672,0.006792709158836197,121,-0.09947635362620826,종로구,-0.6491228070175439,1
-0.7692307692307693,0.25,-0.07252358490566047,0.01891705418574,122,0.3842988057615012,종로구,1.007936507936508,1
-0.46153846153846156,0.625,-0.05774676375404533,0.015062667688137753,123,1.8443651080973547,종로구,-0.7212643678160919,1
-0.2857142857142857,0.6666666666666666,-0.07347749338040602,0.021916405962458637,124,1.1990275512807933,종로구,1.5460526315789473,1
-0.7857142857142857,0.1111111111111111,-0.11769554863528124,0.03510549020107115,125,0.7482265680448782,종로구,-0.5677233429394812,1
-0.5,0.4444444444444444,-0.10363842020925627,0.03091261808367079,126,0.545537418754697,종로구,1.7081081081081082,1
-0.2857142857142857,0.25,-0.04747974797479749,0.013142866305516948,127,-0.10508485967341626,종로구,-0.2562814070351759,1
-0.7857142857142857,-0.16666666666666666,-0.0929385391369326,0.025726311671981156,128,1.8067779859064457,종로구,0.17787418655097614,1
-0.5,0.08333333333333333,-0.07848697491108332,0.021725975009984907,129,0.1305054108373017,종로구,0.1859504132231405,1
-0.375,-0.21052631578947367,-0.04954545454545455,0.013794814162338387,130,-0.4073415539719359,종로구,1.4156378600823045,1
-0.8125,-0.47368421052631576,-0.09490566037735854,0.026424340232029848,131,1.9677546178769523,종로구,0.38968481375358166,1
-0.5625,-0.3157894736842105,-0.08048543689320387,0.02240935429702751,132,-0.4330000977693544,종로구,-0.10274669379450661,1
0.375,0.4,0.1855203619909503,-0.09065735940455291,133,1.2794983220327867,종로구,-0.39750849377123443,1
-0.625,0.4,0.13793825222396644,-0.06740563447215571,134,-0.5840145190763391,종로구,-0.5537190082644629,1
10.0,0.0,0.18595825426944976,-0.09077124183006538,135,-0.7581450292109008,종로구,-0.20577617328519857,1
2.0,0.0,0.1383585692341452,-0.06753655112838788,136,-0.5711750492099833,종로구,0.21944444444444444,1
1.75,6.0,0.17647058823529416,-0.08823529411764708,137,-0.3370665015882358,종로구,0.2153846153846154,1
-0.25,6.0,0.12925170068027203,-0.06462585034013607,138,16.417593826107467,종로구,-0.4864864864864865,1
0.5714285714285714,0.4,0.1413520632133452,-0.07747611865258926,139,-0.9033132035962116,종로구,-0.08029197080291971,1
-0.5714285714285714,0.4,0.09554269468981627,-0.05236766257174422,140,-0.47710864837579037,종로구,0.35013262599469497,1
-0.2222222222222222,-0.2,-0.04685746352413019,0.010671010697043291,141,1.8378482805522276,종로구,-0.03571428571428571,1
0.0,0.5,-0.03253721010730356,0.007409810326762154,142,1.9529738812950703,종로구,-0.5352517985611511,1
0.2222222222222222,-0.5,-0.00016608536787909994,3.7823189817937336e-05,143,-0.8046190264354053,종로구,-0.44028776978417267,1
-0.65,-0.2727272727272727,-0.06469344608879503,0.015478543195934459,144,0.5042880410908633,종로구,-0.30116279069767443,1
-0.55,0.36363636363636365,-0.05064116496413833,0.012116396741549074,145,-0.20470557600328826,종로구,-0.4921090387374462,1
-0.45,-0.5454545454545454,-0.01887579518197947,0.0045162196288146715,146,-0.1680339569117569,종로구,-0.34418604651162793,1
-0.5,-0.42857142857142855,-0.06469344608879503,0.015478543195934459,147,0.757880676062311,종로구,0.9178082191780822,1
-0.35714285714285715,0.07142857142857142,-0.05064116496413833,0.012116396741549074,148,0.977160232008352,종로구,0.8674463937621832,1
-0.21428571428571427,-0.6428571428571429,-0.01887579518197947,0.0045162196288146715,149,0.3329351457888006,종로구,0.8747553816046967,1
-0.5625,-0.2,-0.11192570869990229,0.0307218487637402,150,-0.45327228603542835,종로구,0.06564885496183206,1
-0.4375,0.5,-0.0985830569791981,0.027059500470107366,151,0.9283691811835874,종로구,-0.02959830866807611,1
-0.3125,-0.5,-0.06842181397367283,0.01878071307706431,152,11.132576056037436,종로구,-0.09414758269720101,1
-0.125,-0.13333333333333333,0.20557457684332342,-0.07334937942234085,153,3.1114150463438017,종로구,0.3116438356164384,1
0.25,-0.4666666666666667,0.20487688262012907,-0.07310044086639836,154,0.7609874639604339,종로구,0.40451745379876797,1
-0.125,-0.13333333333333333,0.1978419046676237,-0.07059034805730843,155,0.008358835611662835,종로구,0.29213483146067415,1
-0.46153846153846156,0.18181818181818182,0.17792498600485152,-0.06777484615414336,156,1.6408553403495822,종로구,-0.229607250755287,1
-0.23076923076923078,-0.2727272727272727,0.17724329324699348,-0.06751517704961989,157,-0.4143480353359145,종로구,-0.5571260306242638,1
-0.46153846153846156,0.18181818181818182,0.17036966098448578,-0.06489688616438738,158,41.160645363299736,중구,-0.3389473684210526,0
1.3333333333333333,0.3,0.21643876634394646,-0.07531315529898042,159,0.6319821291817245,중구,-0.6704663212435233,0
2.3333333333333335,-0.2,0.2157347847600198,-0.07506819421713039,160,2.892492147220923,중구,-0.04675118858954036,0
1.3333333333333333,0.3,0.20863641020387266,-0.07259820700389749,161,-0.6074899002853477,중구,0.2222222222222222,0
-0.125,0.625,0.1754352124222404,-0.0672289461827076,162,1.9343611295338532,중구,-0.5412221144519883,0
0.25,0.0,0.1747549605546259,-0.06696826524205082,163,0.325347819503961,중구,0.26356589147286824,0
-0.125,0.625,0.16789585705093313,-0.06433977182875855,164,-0.19843285078278228,중구,-0.358087487283825,0
1.0,-0.15789473684210525,0.09373444671791178,-0.013449202702877033,165,-0.7515516683841269,중구,-0.24789644012944984,0
0.0,-0.47368421052631576,0.10352908355419173,-0.014854556453015755,166,1.532113115405172,중구,-0.1766990291262136,0
0.6666666666666666,-0.42105263157894735,0.11396755958299015,-0.016352289516325166,167,0.6982248447969117,중구,-0.1786407766990291,0
-0.3684210526315789,0.7777777777777778,0.06603131381892435,-0.010093057604369808,168,2.6888718926882142,중구,-0.1271585557299843,0
-0.6842105263157895,0.1111111111111111,0.07557786289789994,-0.011552272395117004,169,-0.8625935494199768,중구,-0.012879484820607176,0
-0.47368421052631576,0.2222222222222222,0.08575194340586928,-0.013107406992620634,170,2.06997932097275,중구,-0.07451701931922723,0
-0.5555555555555556,-0.1111111111111111,0.004473950064944345,-0.0007933238459041609,171,8.494248684043686,중구,2.9908045977011493,0
-0.7777777777777778,-0.4444444444444444,0.013469239170003684,-0.002388374582782299,172,0.21699464964518997,중구,7.925373134328358,0
-0.6296296296296297,-0.3888888888888889,0.023055823263399847,-0.004088274146178784,173,1.389178049148571,중구,-0.42487046632124353,0
-0.29411764705882354,0.3333333333333333,-0.013651400083865364,0.002534631425724237,174,2.9861002386668645,중구,-0.4128386336866902,0
-0.6470588235294118,-0.16666666666666666,-0.004818427547302831,0.0008946289617871229,175,13.078783591254593,중구,0.5279441117764471,0
-0.4117647058823529,-0.08333333333333333,0.004595170284565513,-0.0008531771787700539,176,3.5610132659553804,중구,-0.2456813819577735,0
-0.3888888888888889,-0.3888888888888889,0.01277598610766552,-0.003603153694348324,177,0.03528727369318407,중구,-0.21243082162622393,0
-0.3888888888888889,-0.05555555555555555,-0.01526911820842351,0.00430628048735217,178,-0.19701263499032212,중구,-0.12807881773399016,0
-0.2777777777777778,-0.3333333333333333,0.006018808777429395,-0.001697457472105339,179,-0.812554311505813,중구,-0.15661375661375662,0
-0.5416666666666666,-0.21428571428571427,0.013489208633093457,-0.003797103063502733,180,-0.05251231480775085,중구,-0.023529411764705882,0
-0.5416666666666666,0.21428571428571427,-0.014575645756457605,0.004102926321311078,181,-0.6604823655373057,중구,-0.18213058419243985,0
-0.4583333333333333,-0.14285714285714285,0.006727272727272659,-0.0018936728296334018,182,-0.1993044631699359,중구,-0.0196078431372549,0
-0.5,-0.15384615384615385,-0.013057270718858077,0.0039491584050491265,183,-0.4566360403504755,중구,0.03571428571428571,0
-0.5,0.3076923076923077,-0.04038701804340885,0.012215013014216531,184,-0.5953629125677489,중구,0.8055555555555556,0
-0.4090909090909091,-0.07692307692307693,-0.01964209019327139,0.00594073043668002,185,-0.8405497400202543,중구,-0.006060606060606061,0
-0.47619047619047616,-0.56,-0.02608621764006121,0.008181235986554977,186,4.298050792833965,중구,0.49122807017543857,0
-0.47619047619047616,-0.32,-0.05305517622105355,0.016639319772679764,187,-0.2157712340600209,중구,-0.20542372881355933,0
-0.38095238095238093,-0.52,-0.03258410880458128,0.01021912364682845,188,3.050032665880137,중구,-0.07385229540918163,0
-0.4,2.0,0.08453729012104645,-0.03582897060929612,189,0.10202058436318351,중구,-0.14267990074441686,0
0.0,1.3333333333333333,0.09566074950690348,-0.040543364681295664,190,2.0534754679792515,중구,-0.2524752475247525,0
0.2,3.0,0.10805860805860813,-0.04579788028063888,191,2.453105238255286,중구,-0.04595588235294118,0
-0.5,-0.25,0.13219120135363785,-0.04953944826265153,192,0.449341101972229,중구,-0.02881844380403458,0
-0.16666666666666666,-0.4166666666666667,0.14380341880341888,-0.05389119663680495,193,-0.08964733299843392,중구,0.2815829528158295,0
0.0,0.0,0.15674603174603177,-0.05874151872850639,194,0.0851337443880506,중구,-0.013392857142857142,0
-0.5714285714285714,3.5,0.09196387368976204,-0.03821515328753848,195,-0.6047392461099028,중구,-0.10676691729323308,0
-0.2857142857142857,2.5,0.10316350316350333,-0.042869106409897,196,3.9471534145907348,중구,-0.022727272727272728,0
-0.14285714285714285,5.0,0.11564625850340148,-0.04805625642463326,197,-0.5510581126093752,중구,-0.3871543264942016,0
-0.4,0.2857142857142857,0.10741116751269031,-0.042868441695677856,198,-0.6650726612340373,중구,-0.4153846153846154,0
0.0,0.0,0.11876923076923086,-0.04740151291875434,199,0.5061452348833699,중구,-0.23996971990915972,0
0.2,0.7142857142857143,0.13142857142857148,-0.052453931764276665,200,0.3549213883529911,중구,0.25,0
-0.42857142857142855,0.8333333333333334,0.28027786167321045,-0.07382247382247381,201,5.751665726057774,중구,0.9771634615384616,0
0.07142857142857142,0.8333333333333334,0.27600388843191515,-0.07269675067102718,202,0.06338398360532647,중구,0.09389671361502347,0
-0.35714285714285715,2.0,0.2600140001555573,-0.06848516898684123,203,-0.7232632383938211,중구,-0.540479421076436,0
-0.2727272727272727,0.8333333333333334,0.29485744140916553,-0.07536219268001529,204,-0.5580165796056973,중구,-0.6120689655172413,0
0.36363636363636365,0.8333333333333334,0.29053479691022666,-0.07425737414106516,205,-0.5575279350123641,중구,-0.06350626118067978,0
-0.18181818181818182,2.0,0.27436281859070466,-0.07012400128024052,206,0.20161779135578237,중구,0.51985559566787,0
-0.2,0.8333333333333334,0.23324256388772513,-0.06792306178669813,207,1.0606472465304306,중구,0.058634538152610445,0
0.5,0.8333333333333334,0.22912560937662077,-0.06672415473058559,208,-0.1324162549400947,중구,1.494949494949495,0
-0.1,2.0,0.21372316323227966,-0.062238775717036586,209,-0.32422447749027355,중구,0.301218161683278,0
-0.42857142857142855,0.8333333333333334,0.2502050580997948,-0.070227674608156,210,5.038557979442416,중구,-0.4195804195804196,0
0.07142857142857142,0.8333333333333334,0.24603147740734474,-0.06905623199605912,211,2.16858245646887,중구,-0.46932515337423314,0
-0.35714285714285715,2.0,0.23041718007393058,-0.06467360360039881,212,-0.44327798119326406,중구,-0.7185534591194969,0
-0.5,-0.3333333333333333,0.002782124847852668,-0.0006039812430269462,213,-0.3561603084303439,중구,0.04581005586592179,0
0.1,0.1111111111111111,0.0154755694661798,-0.0033596456643373925,214,-0.7396988042695827,중구,0.1745152354570637,0
0.0,-0.1111111111111111,0.021676053934118436,-0.004705730589032858,215,-0.7184371992006225,중구,0.06586169045005488,0
-0.782608695652174,-0.5384615384615384,-0.06665634834648909,0.017466654662909857,216,-0.8070336621355226,중구,0.6253164556962025,0
-0.5217391304347826,-0.23076923076923078,-0.0548418717432802,0.01437078475748701,217,-0.7728607391113501,중구,-0.31422271223814774,0
-0.5652173913043478,-0.38461538461538464,-0.04907074492327951,0.012858516508755066,218,-0.6553667659797965,중구,-0.030373831775700934,0
-0.6875,-0.4,-0.08253026933530999,0.0226393823936527,219,-0.6332098767069376,중구,-0.18796296296296297,0
-0.3125,0.0,-0.07091672844082035,0.01945360103885729,220,-0.07233468750864219,중구,-0.46567164179104475,0
-0.375,-0.2,-0.06524375454765947,0.01789741291162999,221,-0.8405971349813878,중구,1.9701986754966887,0
-0.5454545454545454,-0.5714285714285714,-0.10367762128325501,0.030283118589835175,222,-0.2148961120931813,중구,0.2598684210526316,0
0.0,-0.2857142857142857,-0.09233176838810644,0.026969116932834377,223,3.835146044858133,중구,1.9210526315789473,0
-0.09090909090909091,-0.42857142857142855,-0.08678955453149007,0.025350295846926104,224,-0.9401642429213567,중구,0.3211920529801324,0
-0.4,2.0,0.17665824003852174,-0.06539633297197239,225,0.07020077363015333,중구,1.406344410876133,0
-0.4,2.3333333333333335,0.15766103814884308,-0.05836384278050267,226,0.4829236713723313,중구,1.7874659400544959,0
-0.4,1.3333333333333333,0.14096400394477307,-0.05218284149680561,227,-0.8597211720268507,중구,-0.3500784929356358,0
-0.45454545454545453,0.5,0.16582623311887787,-0.06301320024863649,228,-0.6621444551463892,중구,0.789308176100629,0
-0.45454545454545453,0.6666666666666666,0.14700391448358932,-0.055860806378247974,229,0.29599848222588915,중구,-0.6885119506553585,0
-0.45454545454545453,0.16666666666666666,0.130460588793922,-0.0495744192677472,230,0.6097950444638942,중구,-0.1394658753709199,0
